FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,GENERO,EDAD,ESTADO_FORMACION,CONVOCATORIA,NIVE_EDUCATIVO,ESTADOS,META_BENEFICIARIOS,INVERSION,FECHA_VIGENCIA
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,58,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,33,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,33,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,33,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,33,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,33,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,33,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,41,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,38,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,31,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,35,GRADUADO,3,SUPERIOR PREGRADO,BENEFICIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,43,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,43,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,43,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,24,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,61,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,120,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,40,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,40,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,40,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,40,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,40,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,36,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,36,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,36,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,44,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,34,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,34,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,34,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,34,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,34,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,34,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,43,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,43,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,43,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,43,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,43,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,19,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,39,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713.0,4029641.0,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,19,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,19,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,MASCULINO,0,ASPIRANTE,1,SUPERIOR POSGRADO,ASPIRANTE,,,2019-12-31
